138,181,19
205,207,56
5,250,223
255,214,253
64,87,6
161,94,181
194,229,169
88,154,76
27,14,64
8,31,21
99,201,146
150,105,111
2,233,23
107,250,44
74,41,241
234,189,39
116,21,71
56,94,8
110,160,50
153,194,98
221,104,251
18,252,179
174,34,189
133,139,33
249,146,217
232,85,85
136,100,112
105,51,30
233,18,170
62,7,148
195,234,170
96,173,100
81,52,170
22,64,30
211,120,155
131,230,125
204,58,95
3,37,57
41,194,15
145,89,72
75,145,206
115,54,140
197,125,29
51,204,149
98,114,160
251,12,148
59,23,21
233,203,58
190,147,222
131,191,105
102,217,252
57,151,245
163,119,46
144,180,150
48,49,208
135,103,48
12,31,93
3,202,111
253,229,24
132,61,78
226,230,71
108,64,231
19,242,52
69,175,55
63,175,1
165,71,170
248,137,91
18,254,73
46,198,57
115,72,133
107,106,63
241,18,60
162,106,182
43,87,5
217,34,43
124,168,42
151,138,35
195,157,132
61,187,107
41,229,3
239,58,195
205,94,64
122,35,82
178,118,79
7,228,153
114,130,127
61,211,2
255,181,47
82,128,60
11,166,187
207,9,9
192,107,128
194,19,49
238,163,109
165,204,104
47,226,123
251,158,179
229,228,40
48,97,206
83,230,202
186,91,98
26,197,160
138,244,229
253,32,165
205,146,122
89,145,225
179,172,186
29,12,181
174,78,226
111,58,79
250,247,4
117,196,24
84,238,187
21,239,188
13,139,236
126,197,162
74,108,254
157,6,139
248,65,134
179,167,147
164,206,191
215,107,83
69,139,69
42,127,76
236,73,219
15,102,50
235,13,72
248,225,244
33,1,42
213,1,20
243,220,69
86,21,254
43,92,137
0,182,122
203,16,131
33,184,90
158,44,230
179,57,56
19,137,56
159,222,128
75,35,138
48,206,233
245,74,117
147,134,217
47,46,34
58,82,55
181,155,65
2,225,140
184,22,157
159,94,146
23,184,140
183,87,75
143,165,89
184,25,247
2,182,87
159,201,30
127,7,165
200,98,11
135,175,78
154,60,188
120,80,193
47,218,69
45,28,56
47,176,134
212,34,174
26,134,221
242,148,36
27,80,48
139,224,65
56,244,129
174,182,156
195,233,178
152,86,173
195,56,10
250,38,34
215,240,21
94,244,180
211,16,45
81,113,186
62,86,148
13,223,86
122,123,186
100,170,70
251,163,122
169,38,181
48,220,56
218,12,230
199,178,6
200,61,35
122,174,145
14,4,218
185,179,230
177,193,179
160,44,65
114,192,17
127,191,71
179,243,245
157,20,161
44,9,168
233,91,22
112,196,149
91,90,122
130,233,253
61,139,17
62,16,2
243,2,237
141,151,249
18,183,200
141,121,181
121,58,150
249,57,119
69,71,67
56,23,64
9,232,223
160,253,36
24,209,191
11,178,62
78,85,30
100,66,19
163,121,155
171,235,133
81,222,111
153,103,152
157,51,64
61,170,103
241,237,26
253,38,33
74,52,62
50,117,74
143,23,50
79,247,209
23,54,67
165,125,174
7,193,81
221,254,71
185,133,168
184,32,86
253,224,224
81,119,12
206,209,45
198,242,153
86,100,8
88,202,137
53,240,206
226,223,75
138,224,66
99,143,161
138,90,173
231,68,25
40,13,130
6,241,240
248,223,68
140,126,160
37,158,33
113,75,131
222,79,214
97,31,14
122,169,182
223,48,39
8,193,92
221,174,212
233,129,217
28,142,207
209,248,247
23,48,217
159,44,32
227,126,232
99,36,226
219,14,171
52,51,5
208,237,91
185,4,27
101,196,160
211,77,228
254,139,131
238,100,29
191,62,111
244,214,112
11,152,102
157,58,74
61,145,49
68,227,132
103,177,112
118,12,207
140,58,146
229,224,121
120,128,86
208,176,211
149,229,70
234,216,237
128,50,66
155,229,244
1,48,40
166,155,118
129,32,35
217,132,75
216,164,13
224,24,236
219,189,228
111,192,126
204,110,13
46,213,98
182,74,63
210,64,155
237,7,238
164,52,211
194,76,25
108,173,102
93,98,107
194,135,29
108,121,44
170,116,45
111,142,150
166,88,40
52,184,91
72,61,196
109,223,223
100,25,220
221,174,93
6,155,192
53,180,211
144,200,186
154,185,39
220,204,45
81,172,51
213,229,123
251,162,177
165,65,242
170,1,46
174,11,127
180,253,34
212,250,209
75,25,165
241,134,181
35,215,32
241,194,108
196,133,81
64,130,122
55,209,105
132,151,242
15,165,48
37,208,146
236,14,199
76,6,4
138,179,58
3,237,244
118,246,104
173,119,110
219,142,145
227,189,104
18,36,204
165,116,96
24,149,226
199,49,201
59,188,165
154,144,205
234,234,19
242,145,126
233,160,60
157,148,174
63,143,246
242,213,203
100,78,148
150,196,193
167,154,153
85,54,61
102,255,59
214,98,145
188,8,1
26,21,189
174,187,168
145,127,45
60,112,169
80,106,141
49,78,8
203,110,44
150,59,212
98,143,91
21,27,203
221,238,27
101,63,223
194,181,10
219,16,37
45,98,224
47,39,124
252,252,61
153,73,207
213,215,102
118,155,18
44,169,244
170,119,111
133,246,221
12,111,110
154,94,36
51,200,247
0,96,163
94,191,235
153,76,162
176,15,39
157,164,89
180,156,98
183,241,157
78,93,186
208,233,169
196,160,4
24,105,116
2,171,11
178,46,2
254,110,255
78,20,170
62,172,254
158,87,231
49,17,236
31,224,173
131,55,0
4,221,191
84,191,69
224,227,143
158,36,181
126,69,67
151,121,61
201,183,85
30,42,202
211,162,15
166,209,29
127,41,230
75,81,165
205,108,189
188,18,106
3,11,196
230,212,116
220,36,222
73,167,60
119,229,243
23,193,118
53,238,199
84,60,223
13,219,74
14,115,20
103,33,9
102,13,230
207,113,50
111,159,44
230,230,44
233,229,82
179,215,95
59,195,42
27,207,93
73,170,146
95,66,136
228,15,245
188,46,172
7,231,174
159,93,29
124,248,202
185,85,244
181,169,224
99,202,119
125,184,54
71,185,192
27,251,104
143,244,222
209,206,153
125,229,237
203,109,104
185,102,209
164,228,235
114,9,28
33,0,78
181,120,48
58,236,153
71,100,151
238,10,253
236,0,81
89,215,86
41,16,23
224,81,156
36,139,41
80,83,205
254,10,106
246,215,243
200,58,194
25,51,130
251,69,83
119,176,108
161,242,137
226,54,16
197,60,38
36,38,139
22,244,199
93,144,192
195,58,78
101,88,224
22,124,34
217,176,49
62,206,235
5,252,215
10,23,91
95,132,87
107,60,8
201,106,88
195,136,36
55,119,222
165,213,196
250,128,85
182,85,250
7,198,123
205,219,136
0,168,6
250,195,72
221,203,129
166,34,122
97,160,248
86,124,24
180,212,45
222,129,232
14,87,159
76,30,113
198,30,146
219,153,30
197,149,253
237,133,76
91,206,246
125,200,237
187,66,92
153,252,28
226,65,20
237,134,222
120,59,49
107,120,94
40,25,222
83,225,220
208,124,245
246,47,139
234,120,185
200,132,82
34,8,12
119,155,209
224,241,221
229,33,55
97,253,58
226,13,192
181,7,59
252,178,245
91,249,101
4,82,207
116,248,183
160,35,221
118,217,141
212,80,208
106,15,87
123,120,119
60,60,213
145,118,83
99,205,34
71,119,159
221,128,191
164,151,125
192,39,216
175,191,35
133,100,90
5,123,142
98,6,218
85,157,1
49,36,195
126,0,184
111,15,7
24,114,246
134,12,161
127,175,67
107,136,109
64,9,56
2,32,109
60,152,198
222,55,143
188,145,65
182,104,38
81,248,18
35,251,111
25,64,48
25,113,182
106,174,186
128,192,226
29,26,96
123,17,207
150,21,204
126,96,142
243,25,247
11,133,100
191,207,118
86,192,97
112,9,202
22,214,11
23,255,120
170,229,104
37,224,193
186,179,142
82,162,242
37,104,80
150,196,156
106,245,107
118,236,220
219,232,110
174,39,205
73,252,94
134,80,144
137,241,136
185,91,4
224,92,200
49,31,106
33,206,135
189,90,138
19,139,0
182,21,25
105,218,205
105,113,75
87,163,95
124,219,220
251,108,137
108,55,158
214,171,52
237,39,235
184,70,109
123,165,173
253,23,50
88,107,41
93,148,86
232,58,79
118,101,236
76,240,135
20,246,129
104,165,146
215,236,125
253,212,234
126,27,17
211,126,124
183,5,78
140,106,116
49,225,54
34,64,48
115,32,162
117,61,107
245,153,49
29,156,96
28,26,94
198,42,161
214,137,188
187,98,22
79,77,73
204,43,44
24,3,93
41,163,8
51,205,131
66,122,131
197,161,51
234,226,51
238,16,148
242,88,109
244,187,169
40,138,123
23,233,116
170,124,142
94,229,180
182,159,11
199,194,31
249,46,254
47,168,1
221,110,103
142,226,57
81,106,64
191,78,190
19,254,55
97,52,74
224,89,134
81,214,232
219,127,229
233,203,255
42,125,39
34,181,0
134,169,128
195,224,243
147,249,177
60,50,12
13,37,136
59,176,188
11,141,172
48,86,227
46,47,185
203,228,43
187,243,224
57,99,156
130,115,183
33,179,161
74,213,229
30,134,21
166,144,34
71,184,96
55,216,52
130,143,189
69,72,35
167,0,79
51,54,166
118,163,161
240,158,36
0,190,11
132,203,122
105,18,134
71,44,186
88,72,139
206,179,36
234,200,238
191,221,73
160,95,91
218,129,54
116,11,180
109,173,99
59,197,19
209,106,114
186,157,6
179,250,183
56,192,186
199,127,101
164,170,193
99,44,232
87,149,188
133,134,214
153,86,75
60,222,10
100,79,32
198,22,178
16,152,120
89,226,189
137,192,25
169,86,69
121,165,161
115,66,78
93,163,178
237,69,202
146,167,251
70,7,89
248,145,186
16,8,206
195,135,231
24,80,213
185,239,125
83,227,55
192,11,14
224,77,160
90,20,98
65,10,114
54,10,151
204,187,69
115,32,62
219,3,192
166,148,41
219,237,131
217,251,65
209,87,229
218,73,190
167,18,235
88,121,77
244,67,227
207,196,249
49,97,222
221,143,180
109,128,58
127,137,28
22,168,99
17,2,88
97,203,239
82,128,0
239,83,225
107,217,161
233,115,160
141,169,134
107,130,161
220,150,83
88,2,96
229,1,243
12,43,231
144,150,210
203,86,95
100,25,231
93,84,3
109,191,167
144,226,99
247,41,163
156,215,55
148,27,129
9,69,45
176,195,66
172,202,17
83,98,144
69,10,226
189,41,11
133,83,179
12,35,199
159,70,23
129,217,191
107,195,25
184,61,147
249,58,155
207,79,191
175,119,222
7,245,182
137,210,188
170,32,138
204,252,204
107,153,120
89,250,63
76,248,40
31,109,243
17,208,203
110,46,141
108,56,96
215,208,145
56,22,110
136,54,20
224,230,228
158,195,22
111,53,38
35,18,5
169,46,188
169,106,79
252,182,5
65,189,81
38,198,58
228,44,188
230,132,18
244,19,159
118,188,134
199,193,210
143,64,36
129,182,68
252,148,254
173,226,26
4,112,9
206,160,107
208,146,112
108,22,20
209,150,114
214,67,62
183,248,44
183,201,0
164,158,175
70,40,77
166,210,194
112,64,89
236,182,178
61,31,116
126,104,182
50,105,56
51,72,251
47,214,62
210,0,90
101,74,137
12,242,71
51,21,59
100,15,215
124,242,79
210,226,6
73,98,197
177,148,155
105,107,226
118,192,159
186,59,177
168,30,120
20,229,106
198,179,26
158,216,176
82,44,191
24,187,69
238,176,132
61,165,200
83,252,78
242,229,98
19,186,42
112,159,11
46,137,13
5,113,87
186,206,203
140,64,136
31,65,132
141,156,225
194,15,30
98,228,113
183,161,77
112,24,128
175,31,30
135,232,186
20,221,223
202,11,34
32,91,86
160,183,56
65,132,205
254,67,202
202,96,165
13,141,109
174,141,49
236,129,14
112,28,55
206,115,249
221,216,107
232,68,48
18,96,111
15,189,132
108,60,11
162,136,29
233,51,117
158,76,22
34,83,170
127,161,231
126,50,119
83,71,73
58,175,103
115,70,4
180,12,201
100,149,76
128,69,205
77,96,54
21,146,53
144,148,74
51,5,164
68,159,98
226,190,16
21,178,20
255,61,236
32,133,143
214,200,99
226,100,210
183,59,2
147,185,54
179,10,85
165,79,19
129,216,247
242,148,11
64,109,249
241,42,9
178,27,225
46,219,151
114,57,89
41,15,129
230,220,80
232,54,34
0,116,215
11,227,12
83,184,22
210,216,46
103,248,7
190,233,115
129,113,119
225,56,207
186,125,53
72,216,98
246,116,177
150,196,238
127,12,187
226,173,254
70,153,3
200,197,166
201,236,215
33,175,178
14,240,185
50,237,77
8,158,54
251,38,34
217,112,202
27,19,182
23,85,250
228,204,74
32,167,51
52,36,240
77,174,105
78,237,101
78,171,60
170,107,208
125,181,67
166,201,80
95,63,64
33,97,11
186,172,179
130,213,227
9,188,158
67,237,203
201,68,107
19,168,23
203,31,123
248,118,167
231,113,132
125,129,78
137,1,220
111,219,125
128,185,229
30,46,51
49,252,127
4,151,190
250,137,0
191,186,11
249,239,193
215,165,201
51,175,140
198,22,141
6,182,185
159,154,121
59,190,200
119,45,22
75,74,127
34,220,109
23,32,238
176,225,111
22,65,128
79,39,214
67,180,92
91,79,113
95,73,80
185,142,206
49,131,53
17,85,194
28,124,233
27,148,3
162,52,157
138,195,73
149,10,233
183,153,65
240,227,50
61,79,146
96,41,19
72,227,60
252,78,228
66,62,210
19,95,96
116,26,255
182,210,207
203,192,18
64,34,144
66,11,245
180,61,136
223,24,141
87,123,114
40,71,113
64,98,33
115,58,253
177,23,181
251,1,100
109,162,68
150,141,148
180,33,246
214,84,18
202,59,104
60,226,190
100,211,54
146,114,144
90,2,237
234,17,168
114,118,244
121,165,201
0,244,193
59,155,178
122,101,205
205,123,100
2,182,77
110,78,230
208,99,164
60,46,2
24,161,19
70,26,236
187,10,163
166,125,134
200,195,172
232,113,67
18,202,224
236,205,143
57,235,10
114,239,212
115,113,5
136,231,229
180,217,76
11,8,23
196,224,179
57,7,55
79,206,167
253,155,155
74,137,208
228,212,100
80,130,45
242,242,237
172,140,171
90,182,190
191,70,20
28,77,233
91,61,185
4,95,111
108,155,54
225,221,31
186,16,210
114,230,176
202,88,212
58,102,75
56,198,105
185,77,204
135,8,34
241,154,74
105,119,246
55,79,97
33,211,4
97,191,166
98,229,22
81,205,1
195,166,138
9,170,239
249,216,112
63,142,161
228,103,146
210,241,224
89,66,93
178,42,244
199,200,109
60,125,4
69,134,100
132,90,70
157,143,79
126,210,136
71,76,176
233,48,243
225,49,51
252,120,50
116,192,196
105,209,55
109,225,42
229,27,218
240,66,55
41,65,198
132,185,10
185,222,28
81,162,189
76,86,10
27,240,169
27,31,43
218,40,55
196,136,230
3,154,117
23,81,69
175,203,255
198,42,249
196,115,4
77,40,216
253,250,7
95,61,38
231,202,102
205,57,184
238,95,208
206,42,203
29,67,45
115,191,118
229,43,235
51,12,118
253,73,158
115,24,122
8,211,70
11,238,230
136,178,29
132,211,99
64,21,149
49,233,121
67,196,108
224,252,50
216,85,45
159,186,136
173,124,167
94,157,25
44,24,254
111,220,159
156,131,46
67,231,137
154,119,22
105,24,186
70,2,119
167,27,198
78,217,159
227,107,66
239,125,19
98,203,90
143,68,115
46,190,133
201,101,221
78,153,44
13,63,21
210,92,111
217,26,72
91,11,64
9,206,222
10,143,105
185,37,110
200,243,34
24,176,48
191,158,212
105,72,55
154,202,108
172,45,222
113,242,13
108,189,155
94,48,116
58,118,185
124,73,230
71,137,46
124,80,140
21,143,17
202,164,69
225,88,135
206,165,87
11,15,70
77,34,182
203,191,3
192,97,79
99,168,158
89,106,56
52,44,24
96,86,42
173,56,81
103,189,141
7,133,168
142,152,225
88,30,105
205,65,247
55,199,242
127,227,173
46,186,25
142,91,14
53,217,247
162,202,81
4,253,98
49,207,172
237,219,133
44,127,34
172,92,23
175,84,46
252,25,146
95,161,150
168,211,89
177,11,190
64,2,234
175,216,254
171,50,171
10,98,162
96,242,231
4,235,96
176,255,145
130,4,154
87,67,28
149,99,51
171,240,214
206,182,56
173,20,7
185,158,137
239,41,37
31,215,43
119,111,156
26,109,135
160,235,66
187,236,107
245,117,207
178,68,35
199,187,142
48,87,170
6,142,232
99,36,116
208,23,118
226,48,116
89,235,223
34,243,182
3,117,14
196,122,207
233,151,31
191,67,204
215,47,0
54,140,40
127,235,178
73,75,18
42,143,81
147,118,224
191,241,132
42,154,153
16,255,112
221,39,43
211,90,117
132,230,113
13,222,96
246,93,211
213,10,83
36,130,234
31,231,110
251,125,22
59,165,137
127,71,25
214,162,147
110,105,238
103,104,101
144,11,100
169,44,185
85,32,163
132,133,151
110,122,128
49,174,82
226,144,31
8,10,233
151,161,107
179,121,245
65,178,120
120,145,77
10,28,199
222,55,200
128,217,192
159,145,36
70,185,114
204,61,118
79,46,56
193,242,86
54,217,20
246,244,87
132,216,237
245,241,217
161,129,85
13,19,141
17,139,234
66,136,236
213,47,75
144,102,195
224,64,1
58,196,182
198,65,87
133,93,14
249,208,49
53,24,182
21,247,14
153,103,243
76,24,117
177,235,104
226,138,251
238,215,240
194,132,228
200,136,191
122,66,34
68,170,222
53,86,29
31,124,52
187,97,138
249,248,181
125,137,107
27,5,130
1,0,186
11,71,142
106,209,46
171,4,182
113,172,178
58,147,64
233,110,189
155,95,73
20,58,32
0,102,75
150,178,19
210,133,95
146,17,189
83,51,42
83,188,200
239,105,139
152,11,213
4,46,48
125,191,44
40,217,207
12,102,33
201,206,240
106,224,177
43,70,124
193,106,227
244,94,44
243,218,148
186,195,225
208,3,211
19,11,184
161,154,150
118,226,146
0,80,85
165,153,131
169,146,80
57,40,50
127,34,79
21,194,57
61,55,0
67,106,108
14,159,99
210,118,125
60,127,234
251,228,147
222,148,100
29,20,250
123,93,109
223,63,124
248,95,23
233,124,152
76,34,158
218,15,246
59,129,113
10,126,156
34,131,193
238,221,42
168,137,59
153,195,156
143,93,15
97,104,238
212,246,156
245,77,249
198,59,170
49,254,26
195,37,73
81,4,148
43,120,218
171,143,232
132,168,52
178,204,217
188,176,158
198,99,0
78,25,153
167,4,142
37,81,86
132,128,46
79,211,111
68,221,174
222,194,223
10,69,243
249,113,19
61,175,136
226,118,100
247,170,89
194,52,203
49,243,142
229,206,247
170,244,76
166,221,200
205,77,121
152,27,98
18,251,182
88,42,18
85,211,180
79,173,213
169,247,7
43,11,34
33,152,248
16,18,192
138,17,199
103,120,175
169,247,112
228,118,129
9,121,65
251,130,137
46,60,112
120,53,127
0,148,24
137,82,19
234,198,12
45,1,171
183,210,190
201,142,7
202,173,240
95,236,179
36,170,164
220,184,121
21,112,105
36,91,79
178,253,31
223,168,198
61,167,113
42,146,80
157,178,40
229,54,81
59,12,99
179,178,13
243,102,26
12,241,213
27,103,234
153,43,214
114,110,39
150,136,101
71,181,151
139,237,58
30,211,232
51,96,78
48,15,48
119,141,212
54,116,188
154,118,108
155,155,12
91,150,110
101,171,24
106,173,118
57,80,102
194,196,127
186,95,110
159,93,205
144,145,117
39,27,204
146,116,174
158,74,102
165,158,71
129,83,173
214,112,8
185,213,84
188,153,123
58,93,145
27,26,55
142,179,89
141,77,83
231,175,246
50,12,130
226,154,20
35,40,47
92,215,114
242,248,99
51,126,188
95,96,9
218,112,250
43,44,141
21,144,123
238,213,222
23,19,128
37,6,248
233,129,71
177,248,170
30,205,149
0,252,183
186,84,212
194,14,53
206,69,253
34,119,74
116,30,68
225,38,53
199,175,112
155,100,32
144,157,23
13,130,192
2,77,60
46,111,55
32,103,89
70,118,215
162,151,214
114,169,143
254,0,247
36,204,62
181,126,102
130,174,44
155,163,233
1,77,57
80,107,123
241,133,164
237,155,179
29,141,139
52,109,186
59,81,111
157,27,147
0,219,31
154,212,202
13,228,2
150,245,38
38,7,53
143,63,254
132,127,33
111,17,79
255,116,127
181,136,156
32,253,127
36,245,149
121,19,225
55,85,52
244,19,175
141,180,52
203,114,193
15,61,49
142,246,188
81,27,7
156,141,93
14,220,237
190,101,127
65,171,199
209,40,124
211,215,53
218,144,119
43,187,79
62,204,56
140,157,160
14,66,192
91,205,54
65,156,48
0,133,67
17,203,50
64,37,26
215,139,176
176,35,35
105,157,47
13,74,19
106,123,127
211,194,32
164,238,21
17,19,242
220,87,82
112,144,173
57,25,99
199,196,100
148,255,2
214,255,94
125,139,81
191,85,135
25,140,90
54,134,198
223,7,11
49,53,32
124,177,5
69,170,43
209,20,75
38,252,3
52,111,33
194,219,136
147,245,139
217,35,132
245,244,174
242,197,204
95,10,88
12,153,213
248,148,200
28,105,6
122,248,222
167,191,249
61,39,157
247,233,120
97,10,75
168,147,91
46,42,12
211,36,131
25,53,50
50,135,86
73,108,87
83,150,44
147,144,108
102,179,203
4,153,118
38,216,246
17,235,37
141,84,214
215,255,0
73,213,1
119,10,106
204,179,131
189,168,215
49,45,158
169,15,254
200,229,43
148,196,183
237,196,173
48,243,242
214,168,245
220,135,25
64,81,9
137,30,99
105,84,160
97,5,207
137,84,156
36,75,128
124,103,31
201,170,102
120,18,44
55,78,186
155,11,154
228,153,99
238,150,22
206,87,77
109,179,217
21,244,128
146,36,218
228,106,247
46,188,110
249,93,0
57,9,95
86,166,113
246,83,96
29,5,118
172,151,32
67,68,4
43,159,11
123,11,129
249,12,27
96,102,182
112,184,203
181,183,76
107,8,201
204,221,50
74,49,111
202,227,242
8,34,94
190,223,113
43,181,121
229,140,234
89,234,4
235,23,207
160,179,223
5,39,124
189,69,72
143,88,80
12,175,215
45,247,126
80,106,156
173,248,209
69,152,130
192,186,97
20,49,51
208,166,155
98,160,8
127,219,196
14,141,147
113,41,179
219,105,250
60,182,47
161,27,156
47,139,202
236,143,107
18,165,90
231,82,219
214,27,85
48,143,161
167,242,241
165,54,141
216,157,242
250,14,18
51,152,3
223,141,231
190,82,170
229,197,198
170,164,222
186,74,7
222,199,186
179,91,185
204,62,232
240,80,169
46,162,102
121,150,121
115,252,36
213,62,241
152,187,194
160,162,32
249,167,138
225,162,137
32,45,179
9,225,225
57,245,153
230,40,188
11,139,131
25,81,53
47,120,12
130,49,192
60,175,141
235,83,144
137,205,172
28,138,166
216,67,157
153,98,85
23,181,177
80,250,159
98,148,237
10,54,17
148,67,178
202,154,37
106,177,134
78,27,146
146,202,32
38,16,190
126,82,125
0,226,58
198,169,232
232,130,179
0,4,233
28,144,239
9,122,208
191,232,175
57,143,246
245,192,114
245,149,17
43,199,60
34,229,234
55,25,8
96,52,133
108,231,243
42,184,23
231,241,111
105,92,164
109,12,134
108,23,178
152,148,153
59,105,199
239,189,255
116,231,81
160,251,78
149,111,113
82,70,141
108,88,181
65,155,115
164,98,233
119,29,55
90,219,188
39,26,64
243,129,183
142,58,26
179,253,57
241,9,28
133,158,32
59,251,55
96,88,15
97,153,17
148,0,234
128,89,132
255,84,191
140,117,101
149,172,138
38,98,86
221,124,27
165,191,202
51,28,6
10,125,166
31,238,206
201,37,77
147,87,235
74,79,227
195,21,111
76,191,254
49,157,127
86,102,97
209,11,116
182,0,197
70,39,247
148,209,88
80,121,43
80,39,147
96,134,62
247,255,125
102,106,50
211,123,226
8,41,117
53,153,209
57,235,8
147,152,226
107,28,135
52,146,88
183,52,173
201,132,68
63,137,141
243,103,75
213,122,189
196,89,105
66,92,65
187,128,70
76,60,152
181,6,175
171,116,7
204,147,191
181,106,23
192,59,213
70,0,104
179,26,30
30,199,167
112,53,164
194,206,228
243,92,34
46,187,118
45,165,189
110,56,77
242,174,111
50,39,171
233,61,56
115,145,191
245,60,206
166,198,118
65,148,93
131,32,232
139,11,246
136,45,63
23,219,204
115,66,107
71,61,155
240,101,104
50,192,183
121,110,15
182,54,155
212,88,190
51,93,171
110,5,16
109,189,180
53,34,59
132,31,80
200,250,133
17,176,130
122,118,110
157,165,183
96,195,182
229,202,70
122,177,144
228,26,232
186,31,78
176,90,109
50,107,4
174,46,72
19,74,125
94,197,194
96,216,103
37,52,229
160,149,7
43,254,77
32,44,114
50,11,209
124,89,131
104,51,31
123,183,98
61,86,52
186,60,158
62,46,94
4,44,72
90,227,253
117,163,129
172,225,123
62,16,235
37,159,108
61,198,72
7,174,46
133,121,234
88,126,85
232,75,143
209,128,209
64,70,237
159,135,174
160,41,125
162,244,45
27,88,47
168,48,112
107,255,191
210,23,247
191,153,43
121,35,148
108,105,171
182,229,89
233,144,249
10,10,62
196,86,141
198,24,133
46,70,245
254,146,103
162,33,204
112,166,222
213,238,176
48,248,99
37,200,9
61,208,88
156,60,84
52,182,91
175,157,14
198,43,56
15,180,197
184,192,151
94,208,115
8,127,110
225,65,59
228,84,74
216,218,206
63,121,39
28,213,38
78,114,4
40,206,162
75,133,206
21,174,187
202,243,107
10,1,154
222,37,247
18,103,135
115,79,253
167,160,241
39,31,80
24,126,57
45,20,235
165,89,100
96,177,60
116,55,85
186,239,39
148,237,58
223,168,87
145,130,54
64,187,40
245,150,22
155,233,77
182,226,68
125,95,124
162,175,196
222,52,222
178,22,240
127,220,66
229,18,16
253,135,219
156,73,223
5,151,109
227,43,32
66,58,105
161,182,38
97,63,124
0,106,14
250,222,180
212,55,124
15,133,188
184,6,153
149,251,255
7,70,169
200,0,146
85,212,232
213,225,26
155,186,178
170,214,106
203,219,30
184,89,40
180,52,44
67,54,139
95,96,167
117,38,32
35,193,195
114,26,1
69,74,122
48,109,29
243,130,184
190,21,94
8,253,233
37,163,178
101,62,182
155,37,213
10,123,180
210,22,142
205,142,188
107,170,235
128,61,250
149,70,119
50,151,76
182,135,94
151,27,109
170,67,132
30,158,82
46,215,172
54,53,50
174,219,186
140,208,169
18,247,249
110,233,172
1,147,221
48,192,79
251,64,112
96,48,99
68,73,185
155,232,105
79,178,17
246,191,17
86,237,137
227,61,71
101,110,36
103,115,164
