154,26,131
128,225,62
183,56,35
104,108,220
146,41,102
171,127,71
2,16,135
228,74,217
140,39,0
15,252,253
115,207,84
239,63,137
86,195,47
127,27,31
47,92,152
192,88,54
41,46,185
69,238,150
208,96,188
48,251,215
117,81,123
57,224,240
114,237,178
137,174,86
228,114,3
245,118,45
68,203,113
52,108,154
71,60,114
114,113,200
164,195,71
127,252,9
199,77,6
112,211,39
246,81,197
228,95,63
67,168,129
165,57,173
25,200,246
87,153,215
122,145,149
117,193,217
220,70,96
53,59,105
44,19,200
35,93,219
161,226,11
154,32,234
69,248,231
46,58,5
85,230,15
232,181,10
248,89,153
3,62,247
16,98,19
250,140,85
73,206,2
64,211,51
0,128,213
161,114,178
67,112,38
193,125,174
159,118,192
101,12,92
181,68,173
244,0,15
82,180,19
196,231,220
229,90,178
46,219,207
140,248,123
168,145,172
55,69,222
89,78,216
149,194,53
119,149,98
236,72,127
229,89,209
166,119,76
209,174,111
181,137,225
174,72,254
29,111,236
147,30,165
241,46,71
51,119,165
24,95,127
241,153,205
164,64,200
208,239,39
96,96,74
33,98,27
114,91,102
251,137,181
152,242,119
129,231,46
117,100,177
212,70,114
73,88,239
243,8,111
54,90,147
119,243,53
207,124,111
65,150,124
164,103,161
34,75,241
17,77,39
55,8,83
218,190,233
113,43,50
126,218,34
37,168,165
129,220,157
99,67,65
191,216,17
234,235,114
148,237,38
22,6,53
48,122,113
0,48,191
191,59,49
179,213,219
201,158,36
51,233,232
207,223,20
148,43,187
41,191,243
218,242,154
248,160,234
81,74,148
179,250,36
176,99,147
164,44,68
79,207,161
142,245,226
201,146,20
102,199,113
36,143,100
77,109,124
210,196,48
43,69,16
122,73,133
10,44,231
154,50,46
43,62,188
2,109,173
78,68,191
85,35,229
43,27,191
206,3,157
65,148,127
134,204,103
136,245,3
207,44,153
3,119,11
149,205,36
174,199,83
47,78,113
98,180,71
201,72,209
230,228,36
150,1,208
196,97,197
50,235,30
75,110,118
13,171,128
86,186,160
184,255,239
175,128,7
224,115,75
41,49,180
82,30,127
134,69,127
31,138,61
186,230,103
123,7,208
180,153,148
163,250,64
185,197,220
142,77,114
40,61,152
118,252,199
80,159,219
164,46,70
248,189,55
245,102,250
13,213,203
209,250,56
161,82,87
196,130,50
77,31,183
40,146,0
178,56,165
198,61,236
211,79,189
108,223,236
57,65,117
192,78,172
165,183,97
6,75,164
191,119,197
228,179,92
50,108,49
59,73,166
149,64,249
99,38,202
144,176,66
160,50,79
216,179,44
138,131,7
45,152,16
40,107,106
103,27,173
147,217,6
27,164,61
72,226,49
63,38,69
61,215,208
167,160,49
99,226,25
180,168,220
152,117,78
237,81,100
18,71,241
213,21,164
156,68,219
5,249,198
46,6,180
4,3,249
130,200,114
120,157,4
34,160,15
250,221,163
186,104,195
137,53,212
89,20,171
104,35,238
46,171,122
147,202,161
133,195,161
95,63,180
43,129,109
54,195,235
198,241,192
152,29,134
211,106,107
5,158,108
3,91,126
248,6,2
225,75,255
76,255,82
169,158,215
68,226,38
101,213,16
220,38,129
46,30,251
212,137,200
245,226,252
214,24,53
32,101,164
142,143,25
41,119,225
83,219,79
13,48,46
78,76,110
198,147,148
248,247,148
136,107,63
114,89,66
163,187,4
147,109,105
246,163,1
201,112,29
238,39,69
82,236,39
95,75,104
137,217,74
120,62,29
170,18,187
247,34,200
208,157,53
72,16,88
77,101,252
164,46,122
125,195,235
216,35,72
7,250,168
68,13,104
252,156,181
6,217,126
116,175,54
192,245,214
85,174,88
18,88,249
42,59,155
10,160,223
107,140,255
133,115,65
152,223,82
50,16,132
45,185,83
157,55,53
28,150,113
108,34,204
232,221,56
1,118,32
114,14,203
234,207,10
39,53,195
244,51,179
231,157,111
108,53,113
23,9,202
188,73,54
230,13,159
182,167,197
39,95,214
230,16,119
97,169,89
149,88,44
114,0,65
104,56,18
170,254,215
190,57,217
247,50,184
109,56,58
68,196,79
84,171,244
188,172,202
1,118,246
221,17,120
203,245,235
88,17,181
119,190,15
232,36,169
203,124,191
229,120,196
178,208,204
27,253,212
147,145,180
220,225,112
61,52,167
137,65,110
226,99,3
34,149,33
215,106,198
186,172,132
100,125,101
66,130,236
106,150,35
154,93,67
239,189,106
227,89,127
166,56,236
81,10,199
108,16,82
169,56,88
70,69,234
144,40,87
55,142,61
222,193,174
68,211,237
211,174,59
15,250,230
183,108,2
246,211,200
204,253,188
119,217,226
166,228,123
178,8,13
7,240,185
251,99,112
253,237,82
28,8,204
218,30,153
72,183,45
86,148,30
211,27,57
190,196,75
128,101,166
145,140,66
160,31,82
176,64,6
66,59,179
49,62,248
21,210,244
80,160,87
122,127,18
180,90,56
11,76,92
117,208,166
217,196,194
164,106,82
144,189,69
82,156,169
131,3,99
50,240,90
81,190,102
97,23,231
197,54,53
26,160,64
159,120,132
33,65,21
245,102,154
1,16,17
134,6,9
137,212,112
75,35,106
86,201,147
119,165,181
50,113,1
70,81,241
77,101,191
150,121,69
67,95,101
112,57,248
148,234,239
171,100,213
63,65,88
249,205,54
226,169,10
218,129,58
120,51,241
217,53,255
214,38,134
19,135,233
23,124,31
228,107,25
181,33,75
46,33,255
122,81,162
96,171,18
0,209,130
90,137,83
186,196,80
47,108,54
19,2,181
253,224,236
92,147,109
166,216,93
96,28,63
218,44,90
85,125,240
255,250,162
129,12,211
174,221,86
221,112,208
117,162,90
231,148,107
93,216,2
176,142,195
112,154,254
47,22,19
110,123,33
249,178,168
80,164,128
20,193,234
43,159,189
204,14,68
7,23,71
0,31,189
29,93,79
64,190,27
87,124,75
26,159,50
205,126,125
24,120,131
213,151,224
80,248,115
184,161,195
105,203,126
85,125,19
134,103,53
21,13,69
189,91,108
163,208,174
121,109,82
240,107,196
2,200,206
222,152,51
207,174,55
55,191,9
193,119,126
59,136,228
209,98,164
159,161,119
97,181,197
217,117,174
19,10,175
123,14,10
224,189,169
182,181,201
229,10,199
219,67,214
56,61,141
39,120,163
24,96,183
0,213,169
11,199,78
34,210,205
124,228,233
125,154,31
236,248,182
192,114,203
111,2,37
229,84,17
91,39,229
120,135,26
38,161,216
16,237,5
181,139,22
110,16,59
77,146,74
231,17,95
223,170,2
165,160,52
139,125,124
84,255,67
52,108,2
13,129,88
142,1,241
166,249,223
34,208,62
45,46,74
63,19,187
213,15,162
20,101,32
124,11,123
129,82,141
112,154,187
226,209,14
178,210,24
16,25,76
74,0,173
60,193,5
201,96,7
103,31,1
97,195,246
124,138,212
98,116,127
135,241,191
141,208,149
166,21,93
89,70,85
16,67,220
86,118,199
27,8,16
190,70,122
11,245,182
111,247,220
88,248,206
203,182,222
120,239,219
79,72,238
55,89,240
37,207,138
9,187,211
52,194,235
28,21,27
89,125,183
33,55,22
190,188,247
234,235,199
249,66,37
70,90,217
218,196,15
200,130,191
99,68,153
145,240,248
240,39,253
159,116,219
246,62,157
211,159,146
136,90,139
32,9,39
109,116,118
16,57,188
40,179,18
241,145,89
105,162,159
101,13,235
238,9,10
62,13,180
242,227,24
31,172,17
195,59,61
140,127,255
219,130,100
73,11,58
123,242,33
134,252,20
190,99,201
60,95,130
181,220,113
29,64,103
54,18,183
75,244,40
110,106,38
162,135,95
161,164,181
6,219,136
96,236,91
177,173,208
225,25,242
172,66,63
161,255,50
147,236,62
138,255,41
169,81,249
31,138,114
4,238,0
209,228,79
167,36,131
127,67,50
243,171,124
7,187,76
229,72,228
55,27,37
124,38,17
53,222,91
67,26,65
154,68,244
33,134,78
168,174,200
193,178,54
142,161,15
89,188,243
171,130,11
227,7,230
202,148,27
123,66,120
114,6,22
8,7,70
227,205,186
103,224,229
76,239,127
147,242,99
105,123,57
239,224,49
93,101,135
125,181,88
18,173,180
56,118,3
248,47,41
189,97,247
117,151,55
183,70,75
48,193,125
37,235,13
120,205,239
106,49,46
149,111,144
75,129,194
87,179,46
94,233,185
234,102,9
68,68,48
15,61,172
217,86,179
116,69,246
89,27,96
175,72,97
160,117,28
184,130,187
60,172,148
46,207,175
59,122,61
227,243,36
195,185,21
203,232,2
117,88,13
126,98,160
77,119,222
199,234,138
131,110,165
92,22,239
103,224,99
65,3,243
18,223,7
126,19,17
42,151,176
3,169,17
217,77,101
215,153,110
195,102,81
28,240,79
236,90,240
63,166,93
110,6,118
3,27,21
24,157,79
196,154,37
194,129,69
252,28,53
180,185,189
105,67,9
173,186,56
133,93,116
144,133,174
176,119,126
225,129,44
24,250,226
133,221,157
20,202,227
70,32,237
80,183,97
75,250,68
206,240,37
185,116,190
42,191,148
60,222,124
23,130,102
212,214,14
137,109,107
115,143,143
206,179,51
251,150,136
186,2,66
65,121,95
154,188,10
255,32,21
75,85,4
84,170,157
119,219,84
101,252,130
184,209,85
79,26,5
202,194,223
81,77,51
1,230,224
215,180,206
29,9,4
13,58,186
24,8,33
250,132,82
45,25,64
127,0,206
44,1,91
57,188,110
16,156,51
245,58,230
250,253,97
17,117,84
155,240,61
154,84,50
185,198,219
229,240,128
158,198,93
122,174,95
11,35,46
49,12,98
124,199,232
227,121,56
96,12,193
66,79,177
80,19,215
36,57,103
22,52,109
250,152,24
184,110,137
198,187,206
118,93,86
144,213,189
94,123,15
91,116,13
89,174,102
191,78,44
125,180,86
194,119,148
29,20,188
254,67,84
39,64,188
235,103,51
175,147,76
218,166,166
158,90,158
69,92,108
251,151,169
29,133,4
121,173,227
110,176,248
6,175,30
126,229,42
181,131,31
114,33,48
173,102,240
196,54,208
19,35,158
243,233,142
141,23,243
161,194,113
223,90,246
182,36,41
237,240,190
24,16,218
138,97,114
103,72,94
171,170,116
47,82,163
254,30,1
237,92,61
127,201,70
43,224,116
162,218,114
162,212,111
165,169,189
145,171,6
84,119,8
59,30,204
20,48,206
201,45,63
147,151,10
252,116,126
79,112,160
53,53,57
94,142,9
152,116,255
171,117,82
172,36,199
119,14,40
246,67,83
33,106,98
118,149,210
242,6,172
9,174,65
54,49,194
49,152,82
165,227,7
232,26,127
200,34,31
77,220,82
66,65,244
58,130,150
40,217,48
206,85,22
141,245,187
221,26,26
255,127,140
216,206,113
15,136,176
46,156,108
233,137,1
161,223,165
19,234,1
134,134,222
64,133,116
103,21,214
212,15,16
22,49,5
169,24,17
196,130,149
225,39,104
32,114,102
78,176,166
214,130,22
91,128,215
120,38,248
146,193,247
102,187,10
215,87,49
130,44,165
211,187,26
191,79,118
220,215,34
95,28,222
91,5,50
200,176,57
122,7,152
13,138,205
157,64,54
91,218,6
238,147,69
230,161,170
30,7,97
148,159,26
72,172,159
133,8,187
116,226,9
145,244,82
185,139,60
206,206,183
78,158,101
230,184,123
123,202,127
115,159,222
31,165,110
9,238,46
99,119,167
203,117,96
3,195,247
170,8,120
22,110,247
211,44,7
70,87,106
53,203,179
112,61,237
182,133,60
237,124,11
123,144,133
119,216,51
202,45,68
167,71,111
149,138,113
178,186,9
187,172,205
233,219,65
181,67,7
138,157,107
188,177,178
226,17,115
137,156,2
57,78,153
218,132,120
117,162,251
3,64,247
162,105,218
121,27,184
93,192,178
72,179,83
186,80,24
52,54,58
47,216,192
161,80,49
180,6,139
200,146,43
226,68,62
232,85,165
205,217,216
157,118,139
150,213,180
120,217,32
227,217,221
206,135,4
66,204,152
152,205,37
173,117,27
28,50,194
193,26,174
82,195,106
132,78,52
212,10,180
196,66,54
247,31,208
150,1,3
228,41,57
246,94,250
167,148,141
176,245,44
43,156,221
1,36,163
33,216,116
245,48,117
126,179,40
21,54,0
193,204,199
18,13,90
15,73,221
241,52,96
196,8,16
237,205,211
180,178,24
156,152,189
156,78,243
17,185,165
151,170,150
187,79,80
205,60,109
78,227,132
61,110,14
21,16,227
109,139,31
74,27,183
165,36,108
235,27,53
18,3,96
205,228,84
166,77,31
250,98,5
67,69,71
62,116,181
55,108,75
89,118,25
18,188,200
100,176,29
7,240,113
69,158,147
71,122,226
70,204,117
202,238,182
27,24,119
29,186,164
252,188,141
219,235,73
226,52,127
83,251,225
83,144,61
69,88,250
170,38,208
207,142,225
186,28,43
129,27,121
205,23,163
205,75,163
248,84,47
56,69,103
46,72,236
94,241,16
89,238,137
187,225,9
